request_id,scenario,expected_item_count,status,error_reason,latency_ms,started_at_unix,ended_at_unix,started_at_iso,ended_at_iso,http_status,response_item_count,response_label_count,timeout_s,error_excerpt
0,medium,30,ok,,124.49,1771085706.894987,1771085707.019477,2026-02-14T16:15:06.894987+00:00,2026-02-14T16:15:07.019477+00:00,200,30,2,180.0,
1,small,3,ok,,56.171,1771085708.803994,1771085708.860166,2026-02-14T16:15:08.803994+00:00,2026-02-14T16:15:08.860166+00:00,200,3,2,180.0,
2,large,500,ok,,1413.773,1771085709.509388,1771085710.923161,2026-02-14T16:15:09.509388+00:00,2026-02-14T16:15:10.923161+00:00,200,500,2,180.0,
4,small,3,ok,,71.262,1771085710.923521,1771085710.994782,2026-02-14T16:15:10.923521+00:00,2026-02-14T16:15:10.994782+00:00,200,3,2,180.0,
5,small,3,ok,,70.391,1771085710.995109,1771085711.0655,2026-02-14T16:15:10.995109+00:00,2026-02-14T16:15:11.065500+00:00,200,3,2,180.0,
6,medium,30,ok,,147.391,1771085711.065807,1771085711.213198,2026-02-14T16:15:11.065807+00:00,2026-02-14T16:15:11.213198+00:00,200,30,2,180.0,
3,large,500,ok,,1491.28,1771085709.876123,1771085711.367403,2026-02-14T16:15:09.876123+00:00,2026-02-14T16:15:11.367403+00:00,200,500,2,180.0,
7,medium,30,ok,,105.66,1771085711.591138,1771085711.696798,2026-02-14T16:15:11.591138+00:00,2026-02-14T16:15:11.696798+00:00,200,30,2,180.0,
8,small,3,ok,,55.126,1771085711.697192,1771085711.752318,2026-02-14T16:15:11.697192+00:00,2026-02-14T16:15:11.752318+00:00,200,3,2,180.0,
9,small,3,ok,,55.763,1771085713.447572,1771085713.503336,2026-02-14T16:15:13.447572+00:00,2026-02-14T16:15:13.503336+00:00,200,3,2,180.0,
10,medium,30,ok,,106.01,1771085714.02644,1771085714.13245,2026-02-14T16:15:14.026440+00:00,2026-02-14T16:15:14.132450+00:00,200,30,2,180.0,
11,small,3,ok,,58.582,1771085714.442338,1771085714.50092,2026-02-14T16:15:14.442338+00:00,2026-02-14T16:15:14.500920+00:00,200,3,2,180.0,
12,small,3,ok,,57.612,1771085714.613523,1771085714.671134,2026-02-14T16:15:14.613523+00:00,2026-02-14T16:15:14.671134+00:00,200,3,2,180.0,
13,medium,30,ok,,105.731,1771085716.047058,1771085716.152789,2026-02-14T16:15:16.047058+00:00,2026-02-14T16:15:16.152789+00:00,200,30,2,180.0,
14,medium,30,error,http_error,4022.772,1771085718.977153,1771085722.999924,2026-02-14T16:15:18.977153+00:00,2026-02-14T16:15:22.999924+00:00,400,,,180.0,"{""object"":""error"",""message"":""Scheduler subprocess is unavailable (dead pid(s): 1070772). Please restart the server."",""type"":""BadRequestError"",""param"":null,""code"":400}"
15,small,3,error,http_error,3936.568,1771085719.063446,1771085723.000014,2026-02-14T16:15:19.063446+00:00,2026-02-14T16:15:23.000014+00:00,400,,,180.0,"{""object"":""error"",""message"":""Scheduler subprocess is unavailable (dead pid(s): 1070772). Please restart the server."",""type"":""BadRequestError"",""param"":null,""code"":400}"
17,small,3,error,http_error,20.202,1771085723.000816,1771085723.021018,2026-02-14T16:15:23.000816+00:00,2026-02-14T16:15:23.021018+00:00,400,,,180.0,"{""object"":""error"",""message"":""Scheduler subprocess is unavailable (dead pid(s): 1070772). Please restart the server."",""type"":""BadRequestError"",""param"":null,""code"":400}"
16,small,3,error,http_error,35.422,1771085723.000522,1771085723.035944,2026-02-14T16:15:23.000522+00:00,2026-02-14T16:15:23.035944+00:00,400,,,180.0,"{""object"":""error"",""message"":""Scheduler subprocess is unavailable (dead pid(s): 1070772). Please restart the server."",""type"":""BadRequestError"",""param"":null,""code"":400}"
18,small,3,error,http_error,28.942,1771085723.021249,1771085723.050191,2026-02-14T16:15:23.021249+00:00,2026-02-14T16:15:23.050191+00:00,400,,,180.0,"{""object"":""error"",""message"":""Scheduler subprocess is unavailable (dead pid(s): 1070772). Please restart the server."",""type"":""BadRequestError"",""param"":null,""code"":400}"
19,medium,30,error,http_error,20.705,1771085723.870188,1771085723.890895,2026-02-14T16:15:23.870188+00:00,2026-02-14T16:15:23.890895+00:00,400,,,180.0,"{""object"":""error"",""message"":""Scheduler subprocess is unavailable (dead pid(s): 1070772). Please restart the server."",""type"":""BadRequestError"",""param"":null,""code"":400}"
20,medium,30,error,http_error,20.767,1771085724.869487,1771085724.890255,2026-02-14T16:15:24.869487+00:00,2026-02-14T16:15:24.890255+00:00,400,,,180.0,"{""object"":""error"",""message"":""Scheduler subprocess is unavailable (dead pid(s): 1070772). Please restart the server."",""type"":""BadRequestError"",""param"":null,""code"":400}"
21,small,3,error,http_error,20.717,1771085727.224175,1771085727.244893,2026-02-14T16:15:27.224175+00:00,2026-02-14T16:15:27.244893+00:00,400,,,180.0,"{""object"":""error"",""message"":""Scheduler subprocess is unavailable (dead pid(s): 1070772). Please restart the server."",""type"":""BadRequestError"",""param"":null,""code"":400}"
22,small,3,error,http_error,20.593,1771085729.234487,1771085729.25508,2026-02-14T16:15:29.234487+00:00,2026-02-14T16:15:29.255080+00:00,400,,,180.0,"{""object"":""error"",""message"":""Scheduler subprocess is unavailable (dead pid(s): 1070772). Please restart the server."",""type"":""BadRequestError"",""param"":null,""code"":400}"
23,small,3,error,http_error,20.694,1771085732.571967,1771085732.592662,2026-02-14T16:15:32.571967+00:00,2026-02-14T16:15:32.592662+00:00,400,,,180.0,"{""object"":""error"",""message"":""Scheduler subprocess is unavailable (dead pid(s): 1070772). Please restart the server."",""type"":""BadRequestError"",""param"":null,""code"":400}"
24,medium,30,error,http_error,20.591,1771085734.563259,1771085734.58385,2026-02-14T16:15:34.563259+00:00,2026-02-14T16:15:34.583850+00:00,400,,,180.0,"{""object"":""error"",""message"":""Scheduler subprocess is unavailable (dead pid(s): 1070772). Please restart the server."",""type"":""BadRequestError"",""param"":null,""code"":400}"
25,small,3,error,http_error,20.75,1771085737.665518,1771085737.686268,2026-02-14T16:15:37.665518+00:00,2026-02-14T16:15:37.686268+00:00,400,,,180.0,"{""object"":""error"",""message"":""Scheduler subprocess is unavailable (dead pid(s): 1070772). Please restart the server."",""type"":""BadRequestError"",""param"":null,""code"":400}"
26,medium,30,error,http_error,20.53,1771085737.871016,1771085737.891546,2026-02-14T16:15:37.871016+00:00,2026-02-14T16:15:37.891546+00:00,400,,,180.0,"{""object"":""error"",""message"":""Scheduler subprocess is unavailable (dead pid(s): 1070772). Please restart the server."",""type"":""BadRequestError"",""param"":null,""code"":400}"
27,medium,30,error,http_error,20.697,1771085738.299554,1771085738.320252,2026-02-14T16:15:38.299554+00:00,2026-02-14T16:15:38.320252+00:00,400,,,180.0,"{""object"":""error"",""message"":""Scheduler subprocess is unavailable (dead pid(s): 1070772). Please restart the server."",""type"":""BadRequestError"",""param"":null,""code"":400}"
28,small,3,error,http_error,20.642,1771085740.131604,1771085740.152246,2026-02-14T16:15:40.131604+00:00,2026-02-14T16:15:40.152246+00:00,400,,,180.0,"{""object"":""error"",""message"":""Scheduler subprocess is unavailable (dead pid(s): 1070772). Please restart the server."",""type"":""BadRequestError"",""param"":null,""code"":400}"
29,large,500,error,http_error,22.488,1771085740.827523,1771085740.850011,2026-02-14T16:15:40.827523+00:00,2026-02-14T16:15:40.850011+00:00,400,,,180.0,"{""object"":""error"",""message"":""Scheduler subprocess is unavailable (dead pid(s): 1070772). Please restart the server."",""type"":""BadRequestError"",""param"":null,""code"":400}"
30,medium,30,error,http_error,20.641,1771085741.797554,1771085741.818196,2026-02-14T16:15:41.797554+00:00,2026-02-14T16:15:41.818196+00:00,400,,,180.0,"{""object"":""error"",""message"":""Scheduler subprocess is unavailable (dead pid(s): 1070772). Please restart the server."",""type"":""BadRequestError"",""param"":null,""code"":400}"
31,small,3,error,http_error,20.628,1771085743.271203,1771085743.291832,2026-02-14T16:15:43.271203+00:00,2026-02-14T16:15:43.291832+00:00,400,,,180.0,"{""object"":""error"",""message"":""Scheduler subprocess is unavailable (dead pid(s): 1070772). Please restart the server."",""type"":""BadRequestError"",""param"":null,""code"":400}"
32,medium,30,error,http_error,20.505,1771085743.820963,1771085743.841468,2026-02-14T16:15:43.820963+00:00,2026-02-14T16:15:43.841468+00:00,400,,,180.0,"{""object"":""error"",""message"":""Scheduler subprocess is unavailable (dead pid(s): 1070772). Please restart the server."",""type"":""BadRequestError"",""param"":null,""code"":400}"
33,large,500,error,http_error,18.063,1771085743.848968,1771085743.867032,2026-02-14T16:15:43.848968+00:00,2026-02-14T16:15:43.867032+00:00,400,,,180.0,"{""object"":""error"",""message"":""Scheduler subprocess is unavailable (dead pid(s): 1070772). Please restart the server."",""type"":""BadRequestError"",""param"":null,""code"":400}"
34,small,3,error,http_error,20.393,1771085743.996626,1771085744.01702,2026-02-14T16:15:43.996626+00:00,2026-02-14T16:15:44.017020+00:00,400,,,180.0,"{""object"":""error"",""message"":""Scheduler subprocess is unavailable (dead pid(s): 1070772). Please restart the server."",""type"":""BadRequestError"",""param"":null,""code"":400}"
35,small,3,error,http_error,20.542,1771085745.232731,1771085745.253274,2026-02-14T16:15:45.232731+00:00,2026-02-14T16:15:45.253274+00:00,400,,,180.0,"{""object"":""error"",""message"":""Scheduler subprocess is unavailable (dead pid(s): 1070772). Please restart the server."",""type"":""BadRequestError"",""param"":null,""code"":400}"
36,large,500,error,http_error,22.75,1771085746.890457,1771085746.913207,2026-02-14T16:15:46.890457+00:00,2026-02-14T16:15:46.913207+00:00,400,,,180.0,"{""object"":""error"",""message"":""Scheduler subprocess is unavailable (dead pid(s): 1070772). Please restart the server."",""type"":""BadRequestError"",""param"":null,""code"":400}"
