timestamp_unix,timestamp_iso,elapsed_sec,pid,pid_alive,rss_mb,vsz_mb,waiting_queue_size,running_batch_size,prefill_decode_size,req_to_token_pool_used,available_kv_tokens,memory_kvcache,internal_state_count,server_info_ok,server_info_status,server_info_error,metrics_ok,metrics_status,metrics_error
1771032430.019553,2026-02-14T01:27:10.019553+00:00,450.0,824178,True,384.371,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771032460.019718,2026-02-14T01:27:40.019718+00:00,480.0,824178,True,384.371,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771032490.027852,2026-02-14T01:28:10.027852+00:00,510.0,824178,True,384.371,4230.535,0,0,0,3,192192,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771032520.01971,2026-02-14T01:28:40.019710+00:00,540.0,824178,True,383.805,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771032550.019865,2026-02-14T01:29:10.019865+00:00,570.0,824178,True,383.805,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771032580.019694,2026-02-14T01:29:40.019694+00:00,600.0,824178,True,383.172,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771032610.019747,2026-02-14T01:30:10.019747+00:00,630.0,824178,True,383.172,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771032640.01995,2026-02-14T01:30:40.019950+00:00,660.0,824178,True,382.805,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771032670.019879,2026-02-14T01:31:10.019879+00:00,690.0,824178,True,382.422,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771032700.019871,2026-02-14T01:31:40.019871+00:00,720.0,824178,True,382.047,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771032730.020069,2026-02-14T01:32:10.020069+00:00,750.0,824178,True,382.047,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771032760.019754,2026-02-14T01:32:40.019754+00:00,780.0,824178,True,381.633,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771032790.01973,2026-02-14T01:33:10.019730+00:00,810.0,824178,True,381.227,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771032820.019632,2026-02-14T01:33:40.019632+00:00,840.0,824178,True,381.227,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771032850.019659,2026-02-14T01:34:10.019659+00:00,870.0,824178,True,380.773,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771032880.01952,2026-02-14T01:34:40.019520+00:00,900.0,824178,True,380.273,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771032910.019693,2026-02-14T01:35:10.019693+00:00,930.0,824178,True,380.273,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771032940.033363,2026-02-14T01:35:40.033363+00:00,960.0,824178,True,379.766,4230.535,0,0,0,6,192000,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771032970.019862,2026-02-14T01:36:10.019862+00:00,990.0,824178,True,379.199,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771033000.032655,2026-02-14T01:36:40.032655+00:00,1020.0,824178,True,379.199,4230.535,0,0,0,5,192064,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771033030.019473,2026-02-14T01:37:10.019473+00:00,1050.0,824178,True,378.559,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771033060.019827,2026-02-14T01:37:40.019827+00:00,1080.0,824178,True,378.559,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771033090.019722,2026-02-14T01:38:10.019722+00:00,1110.0,824178,True,378.559,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771033120.019738,2026-02-14T01:38:40.019738+00:00,1140.0,824178,True,377.707,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771033150.01949,2026-02-14T01:39:10.019490+00:00,1170.0,824178,True,377.707,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771033180.02057,2026-02-14T01:39:40.020570+00:00,1200.0,824178,True,377.707,4230.535,0,0,0,4,192128,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771033210.022302,2026-02-14T01:40:10.022302+00:00,1230.0,824178,True,376.816,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771033240.019922,2026-02-14T01:40:40.019922+00:00,1260.0,824178,True,376.816,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771033270.01961,2026-02-14T01:41:10.019610+00:00,1290.0,824178,True,376.816,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771033300.019589,2026-02-14T01:41:40.019589+00:00,1320.0,824178,True,375.16,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771033330.01974,2026-02-14T01:42:10.019740+00:00,1350.0,824178,True,375.16,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771033360.02395,2026-02-14T01:42:40.023950+00:00,1380.0,824178,True,375.16,4230.535,0,0,0,4,192128,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771033390.019531,2026-02-14T01:43:10.019531+00:00,1410.0,824178,True,375.16,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771033420.019615,2026-02-14T01:43:40.019615+00:00,1440.0,824178,True,375.16,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771033450.020476,2026-02-14T01:44:10.020476+00:00,1470.0,824178,True,375.16,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771033480.01964,2026-02-14T01:44:40.019640+00:00,1500.0,824178,True,375.16,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771033510.019579,2026-02-14T01:45:10.019579+00:00,1530.0,824178,True,375.16,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771033540.019485,2026-02-14T01:45:40.019485+00:00,1560.0,824178,True,375.16,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771033570.019295,2026-02-14T01:46:10.019295+00:00,1590.0,824178,True,375.16,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771033600.019551,2026-02-14T01:46:40.019551+00:00,1620.0,824178,True,374.738,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771033630.019647,2026-02-14T01:47:10.019647+00:00,1650.0,824178,True,374.738,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771033660.019751,2026-02-14T01:47:40.019751+00:00,1680.0,824178,True,374.078,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771033690.019545,2026-02-14T01:48:10.019545+00:00,1710.0,824178,True,371.812,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771033720.019483,2026-02-14T01:48:40.019483+00:00,1740.0,824178,True,371.812,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771033750.036199,2026-02-14T01:49:10.036199+00:00,1770.0,824178,True,371.812,4230.535,1,0,1,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771033780.019519,2026-02-14T01:49:40.019519+00:00,1800.0,824178,True,371.812,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771033810.034788,2026-02-14T01:50:10.034788+00:00,1830.0,824178,True,371.812,4230.535,1,0,1,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771033840.01958,2026-02-14T01:50:40.019580+00:00,1860.0,824178,True,371.812,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771033870.019311,2026-02-14T01:51:10.019311+00:00,1890.0,824178,True,371.812,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771033900.019778,2026-02-14T01:51:40.019778+00:00,1920.0,824178,True,371.812,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771033930.019629,2026-02-14T01:52:10.019629+00:00,1950.0,824178,True,371.812,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771033960.019496,2026-02-14T01:52:40.019496+00:00,1980.0,824178,True,371.812,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771033990.019827,2026-02-14T01:53:10.019827+00:00,2010.0,824178,True,368.922,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771034020.019711,2026-02-14T01:53:40.019711+00:00,2040.0,824178,True,368.922,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771034050.019434,2026-02-14T01:54:10.019434+00:00,2070.0,824178,True,368.922,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771034080.019811,2026-02-14T01:54:40.019811+00:00,2100.0,824178,True,368.922,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771034110.019543,2026-02-14T01:55:10.019543+00:00,2130.0,824178,True,368.922,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771034140.019924,2026-02-14T01:55:40.019924+00:00,2160.0,824178,True,368.922,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771034170.019721,2026-02-14T01:56:10.019721+00:00,2190.0,824178,True,368.922,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771034200.01966,2026-02-14T01:56:40.019660+00:00,2220.0,824178,True,368.922,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771034230.019525,2026-02-14T01:57:10.019525+00:00,2250.0,824178,True,368.922,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771034260.019555,2026-02-14T01:57:40.019555+00:00,2280.0,824178,True,368.922,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
1771034290.019345,2026-02-14T01:58:10.019345+00:00,2310.0,824178,True,365.289,4230.535,0,0,0,0,192384,20.77,1,True,200,,False,404,"{""detail"":""Not Found""}"
