request_id,scenario,expected_item_count,status,error_reason,latency_ms,started_at_unix,ended_at_unix,started_at_iso,ended_at_iso,http_status,response_item_count,response_label_count,timeout_s,error_excerpt
1,small,3,ok,,38790.415,1771029741.471371,1771029780.261786,2026-02-14T00:42:21.471371+00:00,2026-02-14T00:43:00.261786+00:00,200,3,2,180.0,
3,large,500,error,connection_error,38372.051,1771029742.186475,1771029780.558525,2026-02-14T00:42:22.186475+00:00,2026-02-14T00:43:00.558525+00:00,,,,180.0,Remote end closed connection without response
2,large,500,error,connection_error,38617.129,1771029741.941733,1771029780.558863,2026-02-14T00:42:21.941733+00:00,2026-02-14T00:43:00.558863+00:00,,,,180.0,Remote end closed connection without response
4,small,3,error,connection_error,297.761,1771029780.262267,1771029780.560028,2026-02-14T00:43:00.262267+00:00,2026-02-14T00:43:00.560028+00:00,,,,180.0,Remote end closed connection without response
0,medium,30,error,connection_error,40361.471,1771029740.198676,1771029780.560147,2026-02-14T00:42:20.198676+00:00,2026-02-14T00:43:00.560147+00:00,,,,180.0,Remote end closed connection without response
6,medium,30,error,connection_error,0.93,1771029780.559708,1771029780.560639,2026-02-14T00:43:00.559708+00:00,2026-02-14T00:43:00.560639+00:00,,,,180.0,[Errno 111] Connection refused
5,small,3,error,connection_error,1.582,1771029780.559348,1771029780.56093,2026-02-14T00:43:00.559348+00:00,2026-02-14T00:43:00.560930+00:00,,,,180.0,[Errno 111] Connection refused
7,medium,30,error,connection_error,0.949,1771029780.560666,1771029780.561614,2026-02-14T00:43:00.560666+00:00,2026-02-14T00:43:00.561614+00:00,,,,180.0,[Errno 111] Connection refused
8,small,3,error,connection_error,1.481,1771029780.560952,1771029780.562433,2026-02-14T00:43:00.560952+00:00,2026-02-14T00:43:00.562433+00:00,,,,180.0,[Errno 111] Connection refused
9,small,3,error,connection_error,1.606,1771029780.561638,1771029780.563244,2026-02-14T00:43:00.561638+00:00,2026-02-14T00:43:00.563244+00:00,,,,180.0,[Errno 111] Connection refused
