request_id,scenario,expected_item_count,status,error_reason,latency_ms,started_at_unix,ended_at_unix,started_at_iso,ended_at_iso,http_status,response_item_count,response_label_count,timeout_s,error_excerpt
0,medium,30,ok,,119.694,1771069399.12206,1771069399.241754,2026-02-14T11:43:19.122060+00:00,2026-02-14T11:43:19.241754+00:00,200,30,2,180.0,
1,small,3,ok,,54.583,1771069399.503673,1771069399.558257,2026-02-14T11:43:19.503673+00:00,2026-02-14T11:43:19.558257+00:00,200,3,2,180.0,
5,small,3,error,connection_error,262.834,1771069399.786453,1771069400.049286,2026-02-14T11:43:19.786453+00:00,2026-02-14T11:43:20.049286+00:00,,,,180.0,Remote end closed connection without response
2,large,500,error,connection_error,404.736,1771069399.644866,1771069400.049602,2026-02-14T11:43:19.644866+00:00,2026-02-14T11:43:20.049602+00:00,,,,180.0,Remote end closed connection without response
4,small,3,error,connection_error,285.904,1771069399.763798,1771069400.049701,2026-02-14T11:43:19.763798+00:00,2026-02-14T11:43:20.049701+00:00,,,,180.0,Remote end closed connection without response
3,large,500,error,connection_error,331.682,1771069399.718332,1771069400.050013,2026-02-14T11:43:19.718332+00:00,2026-02-14T11:43:20.050013+00:00,,,,180.0,Remote end closed connection without response
6,medium,30,error,connection_error,0.466,1771069400.050257,1771069400.050723,2026-02-14T11:43:20.050257+00:00,2026-02-14T11:43:20.050723+00:00,,,,180.0,[Errno 111] Connection refused
7,medium,30,error,connection_error,0.434,1771069400.061024,1771069400.061458,2026-02-14T11:43:20.061024+00:00,2026-02-14T11:43:20.061458+00:00,,,,180.0,[Errno 111] Connection refused
8,small,3,error,connection_error,0.444,1771069400.082824,1771069400.083268,2026-02-14T11:43:20.082824+00:00,2026-02-14T11:43:20.083268+00:00,,,,180.0,[Errno 111] Connection refused
9,small,3,error,connection_error,0.463,1771069400.434078,1771069400.434542,2026-02-14T11:43:20.434078+00:00,2026-02-14T11:43:20.434542+00:00,,,,180.0,[Errno 111] Connection refused
10,medium,30,error,connection_error,0.561,1771069400.548114,1771069400.548675,2026-02-14T11:43:20.548114+00:00,2026-02-14T11:43:20.548675+00:00,,,,180.0,[Errno 111] Connection refused
11,small,3,error,connection_error,0.418,1771069400.631116,1771069400.631535,2026-02-14T11:43:20.631116+00:00,2026-02-14T11:43:20.631535+00:00,,,,180.0,[Errno 111] Connection refused
12,small,3,error,connection_error,0.552,1771069400.666003,1771069400.666557,2026-02-14T11:43:20.666003+00:00,2026-02-14T11:43:20.666557+00:00,,,,180.0,[Errno 111] Connection refused
13,medium,30,error,connection_error,0.523,1771069401.389725,1771069401.390249,2026-02-14T11:43:21.389725+00:00,2026-02-14T11:43:21.390249+00:00,,,,180.0,[Errno 111] Connection refused
14,medium,30,error,connection_error,0.484,1771069401.537879,1771069401.538364,2026-02-14T11:43:21.537879+00:00,2026-02-14T11:43:21.538364+00:00,,,,180.0,[Errno 111] Connection refused
15,small,3,error,connection_error,0.479,1771069401.555834,1771069401.556314,2026-02-14T11:43:21.555834+00:00,2026-02-14T11:43:21.556314+00:00,,,,180.0,[Errno 111] Connection refused
16,small,3,error,connection_error,0.485,1771069401.677823,1771069401.678309,2026-02-14T11:43:21.677823+00:00,2026-02-14T11:43:21.678309+00:00,,,,180.0,[Errno 111] Connection refused
17,small,3,error,connection_error,0.66,1771069401.857978,1771069401.858637,2026-02-14T11:43:21.857978+00:00,2026-02-14T11:43:21.858637+00:00,,,,180.0,[Errno 111] Connection refused
18,small,3,error,connection_error,0.449,1771069401.883047,1771069401.883496,2026-02-14T11:43:21.883047+00:00,2026-02-14T11:43:21.883496+00:00,,,,180.0,[Errno 111] Connection refused
19,medium,30,error,connection_error,0.458,1771069402.517537,1771069402.517996,2026-02-14T11:43:22.517537+00:00,2026-02-14T11:43:22.517996+00:00,,,,180.0,[Errno 111] Connection refused
20,medium,30,error,connection_error,0.494,1771069402.716664,1771069402.717159,2026-02-14T11:43:22.716664+00:00,2026-02-14T11:43:22.717159+00:00,,,,180.0,[Errno 111] Connection refused
21,small,3,error,connection_error,0.631,1771069403.188146,1771069403.188778,2026-02-14T11:43:23.188146+00:00,2026-02-14T11:43:23.188778+00:00,,,,180.0,[Errno 111] Connection refused
22,small,3,error,connection_error,0.483,1771069403.589753,1771069403.590236,2026-02-14T11:43:23.589753+00:00,2026-02-14T11:43:23.590236+00:00,,,,180.0,[Errno 111] Connection refused
23,small,3,error,connection_error,0.414,1771069404.257441,1771069404.257856,2026-02-14T11:43:24.257441+00:00,2026-02-14T11:43:24.257856+00:00,,,,180.0,[Errno 111] Connection refused
24,medium,30,error,connection_error,0.47,1771069404.655768,1771069404.656239,2026-02-14T11:43:24.655768+00:00,2026-02-14T11:43:24.656239+00:00,,,,180.0,[Errno 111] Connection refused
25,small,3,error,connection_error,0.43,1771069405.276402,1771069405.276832,2026-02-14T11:43:25.276402+00:00,2026-02-14T11:43:25.276832+00:00,,,,180.0,[Errno 111] Connection refused
26,medium,30,error,connection_error,0.377,1771069405.317357,1771069405.317734,2026-02-14T11:43:25.317357+00:00,2026-02-14T11:43:25.317734+00:00,,,,180.0,[Errno 111] Connection refused
27,medium,30,error,connection_error,0.468,1771069405.40325,1771069405.403718,2026-02-14T11:43:25.403250+00:00,2026-02-14T11:43:25.403718+00:00,,,,180.0,[Errno 111] Connection refused
28,small,3,error,connection_error,0.452,1771069405.76961,1771069405.770063,2026-02-14T11:43:25.769610+00:00,2026-02-14T11:43:25.770063+00:00,,,,180.0,[Errno 111] Connection refused
29,large,500,error,connection_error,1.054,1771069405.908681,1771069405.909736,2026-02-14T11:43:25.908681+00:00,2026-02-14T11:43:25.909736+00:00,,,,180.0,[Errno 111] Connection refused
30,medium,30,error,connection_error,0.505,1771069406.102516,1771069406.103021,2026-02-14T11:43:26.102516+00:00,2026-02-14T11:43:26.103021+00:00,,,,180.0,[Errno 111] Connection refused
31,small,3,error,connection_error,0.46,1771069406.396803,1771069406.397264,2026-02-14T11:43:26.396803+00:00,2026-02-14T11:43:26.397264+00:00,,,,180.0,[Errno 111] Connection refused
32,medium,30,error,connection_error,0.545,1771069406.506894,1771069406.50744,2026-02-14T11:43:26.506894+00:00,2026-02-14T11:43:26.507440+00:00,,,,180.0,[Errno 111] Connection refused
33,large,500,error,connection_error,1.987,1771069406.512934,1771069406.514922,2026-02-14T11:43:26.512934+00:00,2026-02-14T11:43:26.514922+00:00,,,,180.0,[Errno 111] Connection refused
34,small,3,error,connection_error,0.346,1771069406.542335,1771069406.542681,2026-02-14T11:43:26.542335+00:00,2026-02-14T11:43:26.542681+00:00,,,,180.0,[Errno 111] Connection refused
35,small,3,error,connection_error,0.434,1771069406.78939,1771069406.789825,2026-02-14T11:43:26.789390+00:00,2026-02-14T11:43:26.789825+00:00,,,,180.0,[Errno 111] Connection refused
36,large,500,error,connection_error,1.039,1771069407.120688,1771069407.121728,2026-02-14T11:43:27.120688+00:00,2026-02-14T11:43:27.121728+00:00,,,,180.0,[Errno 111] Connection refused
37,small,3,error,connection_error,0.439,1771069407.127165,1771069407.127605,2026-02-14T11:43:27.127165+00:00,2026-02-14T11:43:27.127605+00:00,,,,180.0,[Errno 111] Connection refused
38,large,500,error,connection_error,1.114,1771069407.185075,1771069407.186189,2026-02-14T11:43:27.185075+00:00,2026-02-14T11:43:27.186189+00:00,,,,180.0,[Errno 111] Connection refused
39,large,500,error,connection_error,1.105,1771069407.448948,1771069407.450053,2026-02-14T11:43:27.448948+00:00,2026-02-14T11:43:27.450053+00:00,,,,180.0,[Errno 111] Connection refused
40,small,3,error,connection_error,0.453,1771069407.512585,1771069407.513038,2026-02-14T11:43:27.512585+00:00,2026-02-14T11:43:27.513038+00:00,,,,180.0,[Errno 111] Connection refused
41,medium,30,error,connection_error,0.482,1771069407.637655,1771069407.638138,2026-02-14T11:43:27.637655+00:00,2026-02-14T11:43:27.638138+00:00,,,,180.0,[Errno 111] Connection refused
42,medium,30,error,connection_error,0.491,1771069407.820854,1771069407.821346,2026-02-14T11:43:27.820854+00:00,2026-02-14T11:43:27.821346+00:00,,,,180.0,[Errno 111] Connection refused
43,large,500,error,connection_error,1.112,1771069408.040118,1771069408.041231,2026-02-14T11:43:28.040118+00:00,2026-02-14T11:43:28.041231+00:00,,,,180.0,[Errno 111] Connection refused
44,medium,30,error,connection_error,0.483,1771069408.078746,1771069408.07923,2026-02-14T11:43:28.078746+00:00,2026-02-14T11:43:28.079230+00:00,,,,180.0,[Errno 111] Connection refused
45,large,500,error,connection_error,1.209,1771069408.316975,1771069408.318184,2026-02-14T11:43:28.316975+00:00,2026-02-14T11:43:28.318184+00:00,,,,180.0,[Errno 111] Connection refused
46,medium,30,error,connection_error,0.426,1771069408.393718,1771069408.394145,2026-02-14T11:43:28.393718+00:00,2026-02-14T11:43:28.394145+00:00,,,,180.0,[Errno 111] Connection refused
47,small,3,error,connection_error,0.476,1771069408.76716,1771069408.767637,2026-02-14T11:43:28.767160+00:00,2026-02-14T11:43:28.767637+00:00,,,,180.0,[Errno 111] Connection refused
48,medium,30,error,connection_error,0.477,1771069408.865297,1771069408.865774,2026-02-14T11:43:28.865297+00:00,2026-02-14T11:43:28.865774+00:00,,,,180.0,[Errno 111] Connection refused
49,small,3,error,connection_error,0.463,1771069408.874251,1771069408.874715,2026-02-14T11:43:28.874251+00:00,2026-02-14T11:43:28.874715+00:00,,,,180.0,[Errno 111] Connection refused
50,medium,30,error,connection_error,0.501,1771069409.15755,1771069409.158051,2026-02-14T11:43:29.157550+00:00,2026-02-14T11:43:29.158051+00:00,,,,180.0,[Errno 111] Connection refused
51,large,500,error,connection_error,1.008,1771069409.327731,1771069409.32874,2026-02-14T11:43:29.327731+00:00,2026-02-14T11:43:29.328740+00:00,,,,180.0,[Errno 111] Connection refused
52,small,3,error,connection_error,0.462,1771069409.618605,1771069409.619068,2026-02-14T11:43:29.618605+00:00,2026-02-14T11:43:29.619068+00:00,,,,180.0,[Errno 111] Connection refused
53,small,3,error,connection_error,0.421,1771069409.619405,1771069409.619826,2026-02-14T11:43:29.619405+00:00,2026-02-14T11:43:29.619826+00:00,,,,180.0,[Errno 111] Connection refused
54,medium,30,error,connection_error,0.506,1771069409.864554,1771069409.865061,2026-02-14T11:43:29.864554+00:00,2026-02-14T11:43:29.865061+00:00,,,,180.0,[Errno 111] Connection refused
55,medium,30,error,connection_error,0.492,1771069409.888587,1771069409.889079,2026-02-14T11:43:29.888587+00:00,2026-02-14T11:43:29.889079+00:00,,,,180.0,[Errno 111] Connection refused
56,large,500,error,connection_error,1.036,1771069410.124814,1771069410.125851,2026-02-14T11:43:30.124814+00:00,2026-02-14T11:43:30.125851+00:00,,,,180.0,[Errno 111] Connection refused
57,small,3,error,connection_error,0.653,1771069410.41366,1771069410.414314,2026-02-14T11:43:30.413660+00:00,2026-02-14T11:43:30.414314+00:00,,,,180.0,[Errno 111] Connection refused
58,small,3,error,connection_error,0.456,1771069410.652058,1771069410.652515,2026-02-14T11:43:30.652058+00:00,2026-02-14T11:43:30.652515+00:00,,,,180.0,[Errno 111] Connection refused
59,medium,30,error,connection_error,0.484,1771069411.391819,1771069411.392304,2026-02-14T11:43:31.391819+00:00,2026-02-14T11:43:31.392304+00:00,,,,180.0,[Errno 111] Connection refused
60,medium,30,error,connection_error,0.442,1771069411.609119,1771069411.609562,2026-02-14T11:43:31.609119+00:00,2026-02-14T11:43:31.609562+00:00,,,,180.0,[Errno 111] Connection refused
61,medium,30,error,connection_error,0.429,1771069411.611998,1771069411.612427,2026-02-14T11:43:31.611998+00:00,2026-02-14T11:43:31.612427+00:00,,,,180.0,[Errno 111] Connection refused
