request_id,scenario,expected_item_count,status,error_reason,latency_ms,started_at_unix,ended_at_unix,started_at_iso,ended_at_iso,http_status,response_item_count,response_label_count,timeout_s,error_excerpt
0,large,500,error,connection_error,19.474,1771027960.427217,1771027960.446692,2026-02-14T00:12:40.427217+00:00,2026-02-14T00:12:40.446692+00:00,,,,180.0,[Errno 111] Connection refused
1,large,500,error,connection_error,1.189,1771027961.445189,1771027961.446379,2026-02-14T00:12:41.445189+00:00,2026-02-14T00:12:41.446379+00:00,,,,180.0,[Errno 111] Connection refused
2,large,500,error,connection_error,1.025,1771027961.82146,1771027961.822485,2026-02-14T00:12:41.821460+00:00,2026-02-14T00:12:41.822485+00:00,,,,180.0,[Errno 111] Connection refused
3,large,500,error,connection_error,1.014,1771027962.01723,1771027962.018245,2026-02-14T00:12:42.017230+00:00,2026-02-14T00:12:42.018245+00:00,,,,180.0,[Errno 111] Connection refused
4,large,500,error,connection_error,1.061,1771027962.138941,1771027962.140002,2026-02-14T00:12:42.138941+00:00,2026-02-14T00:12:42.140002+00:00,,,,180.0,[Errno 111] Connection refused
5,large,500,error,connection_error,0.987,1771027962.198542,1771027962.199529,2026-02-14T00:12:42.198542+00:00,2026-02-14T00:12:42.199529+00:00,,,,180.0,[Errno 111] Connection refused
6,large,500,error,connection_error,1.042,1771027962.408203,1771027962.409246,2026-02-14T00:12:42.408203+00:00,2026-02-14T00:12:42.409246+00:00,,,,180.0,[Errno 111] Connection refused
7,large,500,error,connection_error,1.308,1771027962.932328,1771027962.933637,2026-02-14T00:12:42.932328+00:00,2026-02-14T00:12:42.933637+00:00,,,,180.0,[Errno 111] Connection refused
8,large,500,error,connection_error,0.934,1771027962.988116,1771027962.98905,2026-02-14T00:12:42.988116+00:00,2026-02-14T00:12:42.989050+00:00,,,,180.0,[Errno 111] Connection refused
9,large,500,error,connection_error,0.983,1771027963.922469,1771027963.923453,2026-02-14T00:12:43.922469+00:00,2026-02-14T00:12:43.923453+00:00,,,,180.0,[Errno 111] Connection refused
10,large,500,error,connection_error,0.992,1771027964.230319,1771027964.231311,2026-02-14T00:12:44.230319+00:00,2026-02-14T00:12:44.231311+00:00,,,,180.0,[Errno 111] Connection refused
11,large,500,error,connection_error,0.913,1771027964.451978,1771027964.452892,2026-02-14T00:12:44.451978+00:00,2026-02-14T00:12:44.452892+00:00,,,,180.0,[Errno 111] Connection refused
12,large,500,error,connection_error,1.006,1771027964.543504,1771027964.544511,2026-02-14T00:12:44.543504+00:00,2026-02-14T00:12:44.544511+00:00,,,,180.0,[Errno 111] Connection refused
13,large,500,error,connection_error,0.943,1771027965.308759,1771027965.309703,2026-02-14T00:12:45.308759+00:00,2026-02-14T00:12:45.309703+00:00,,,,180.0,[Errno 111] Connection refused
14,large,500,error,connection_error,1.004,1771027966.870767,1771027966.871772,2026-02-14T00:12:46.870767+00:00,2026-02-14T00:12:46.871772+00:00,,,,180.0,[Errno 111] Connection refused
15,large,500,error,connection_error,1.007,1771027966.917311,1771027966.918318,2026-02-14T00:12:46.917311+00:00,2026-02-14T00:12:46.918318+00:00,,,,180.0,[Errno 111] Connection refused
16,large,500,error,connection_error,1.045,1771027967.243123,1771027967.244168,2026-02-14T00:12:47.243123+00:00,2026-02-14T00:12:47.244168+00:00,,,,180.0,[Errno 111] Connection refused
17,large,500,error,connection_error,1.069,1771027967.725194,1771027967.726263,2026-02-14T00:12:47.725194+00:00,2026-02-14T00:12:47.726263+00:00,,,,180.0,[Errno 111] Connection refused
18,large,500,error,connection_error,1.196,1771027967.790813,1771027967.792011,2026-02-14T00:12:47.790813+00:00,2026-02-14T00:12:47.792011+00:00,,,,180.0,[Errno 111] Connection refused
19,large,500,error,connection_error,1.057,1771027969.481195,1771027969.482253,2026-02-14T00:12:49.481195+00:00,2026-02-14T00:12:49.482253+00:00,,,,180.0,[Errno 111] Connection refused
20,large,500,error,connection_error,0.973,1771027970.013446,1771027970.01442,2026-02-14T00:12:50.013446+00:00,2026-02-14T00:12:50.014420+00:00,,,,180.0,[Errno 111] Connection refused
21,large,500,error,connection_error,1.073,1771027971.269208,1771027971.270281,2026-02-14T00:12:51.269208+00:00,2026-02-14T00:12:51.270281+00:00,,,,180.0,[Errno 111] Connection refused
22,large,500,error,connection_error,1.013,1771027972.342951,1771027972.343964,2026-02-14T00:12:52.342951+00:00,2026-02-14T00:12:52.343964+00:00,,,,180.0,[Errno 111] Connection refused
23,large,500,error,connection_error,1.007,1771027974.120248,1771027974.121256,2026-02-14T00:12:54.120248+00:00,2026-02-14T00:12:54.121256+00:00,,,,180.0,[Errno 111] Connection refused
24,large,500,error,connection_error,1.008,1771027975.183851,1771027975.184859,2026-02-14T00:12:55.183851+00:00,2026-02-14T00:12:55.184859+00:00,,,,180.0,[Errno 111] Connection refused
25,large,500,error,connection_error,1.012,1771027976.838097,1771027976.83911,2026-02-14T00:12:56.838097+00:00,2026-02-14T00:12:56.839110+00:00,,,,180.0,[Errno 111] Connection refused
26,large,500,error,connection_error,0.992,1771027976.94775,1771027976.948742,2026-02-14T00:12:56.947750+00:00,2026-02-14T00:12:56.948742+00:00,,,,180.0,[Errno 111] Connection refused
27,large,500,error,connection_error,0.988,1771027977.176481,1771027977.17747,2026-02-14T00:12:57.176481+00:00,2026-02-14T00:12:57.177470+00:00,,,,180.0,[Errno 111] Connection refused
28,large,500,error,connection_error,1.045,1771027978.152955,1771027978.154001,2026-02-14T00:12:58.152955+00:00,2026-02-14T00:12:58.154001+00:00,,,,180.0,[Errno 111] Connection refused
