request_id,scenario,expected_item_count,status,error_reason,latency_ms,started_at_unix,ended_at_unix,started_at_iso,ended_at_iso,http_status,response_item_count,response_label_count,timeout_s,error_excerpt
0,large,500,error,connection_error,19.382,1771028201.373376,1771028201.392759,2026-02-14T00:16:41.373376+00:00,2026-02-14T00:16:41.392759+00:00,,,,180.0,[Errno 111] Connection refused
1,large,500,error,connection_error,1.193,1771028201.881869,1771028201.883063,2026-02-14T00:16:41.881869+00:00,2026-02-14T00:16:41.883063+00:00,,,,180.0,[Errno 111] Connection refused
2,large,500,error,connection_error,0.995,1771028202.070823,1771028202.071819,2026-02-14T00:16:42.070823+00:00,2026-02-14T00:16:42.071819+00:00,,,,180.0,[Errno 111] Connection refused
3,large,500,error,connection_error,1.02,1771028202.168436,1771028202.169455,2026-02-14T00:16:42.168436+00:00,2026-02-14T00:16:42.169455+00:00,,,,180.0,[Errno 111] Connection refused
4,large,500,error,connection_error,1.023,1771028202.229966,1771028202.230989,2026-02-14T00:16:42.229966+00:00,2026-02-14T00:16:42.230989+00:00,,,,180.0,[Errno 111] Connection refused
5,large,500,error,connection_error,0.921,1771028202.259409,1771028202.26033,2026-02-14T00:16:42.259409+00:00,2026-02-14T00:16:42.260330+00:00,,,,180.0,[Errno 111] Connection refused
6,large,500,error,connection_error,1.05,1771028202.364838,1771028202.365889,2026-02-14T00:16:42.364838+00:00,2026-02-14T00:16:42.365889+00:00,,,,180.0,[Errno 111] Connection refused
7,large,500,error,connection_error,1.358,1771028202.625721,1771028202.62708,2026-02-14T00:16:42.625721+00:00,2026-02-14T00:16:42.627080+00:00,,,,180.0,[Errno 111] Connection refused
8,large,500,error,connection_error,0.907,1771028202.654546,1771028202.655453,2026-02-14T00:16:42.654546+00:00,2026-02-14T00:16:42.655453+00:00,,,,180.0,[Errno 111] Connection refused
9,large,500,error,connection_error,1.007,1771028203.120412,1771028203.121419,2026-02-14T00:16:43.120412+00:00,2026-02-14T00:16:43.121419+00:00,,,,180.0,[Errno 111] Connection refused
10,large,500,error,connection_error,0.998,1771028203.275047,1771028203.276045,2026-02-14T00:16:43.275047+00:00,2026-02-14T00:16:43.276045+00:00,,,,180.0,[Errno 111] Connection refused
11,large,500,error,connection_error,0.963,1771028203.385655,1771028203.386619,2026-02-14T00:16:43.385655+00:00,2026-02-14T00:16:43.386619+00:00,,,,180.0,[Errno 111] Connection refused
12,large,500,error,connection_error,0.93,1771028203.43112,1771028203.43205,2026-02-14T00:16:43.431120+00:00,2026-02-14T00:16:43.432050+00:00,,,,180.0,[Errno 111] Connection refused
13,large,500,error,connection_error,0.998,1771028203.813941,1771028203.814939,2026-02-14T00:16:43.813941+00:00,2026-02-14T00:16:43.814939+00:00,,,,180.0,[Errno 111] Connection refused
14,large,500,error,connection_error,1.023,1771028204.595255,1771028204.596279,2026-02-14T00:16:44.595255+00:00,2026-02-14T00:16:44.596279+00:00,,,,180.0,[Errno 111] Connection refused
15,large,500,error,connection_error,0.932,1771028204.617721,1771028204.618654,2026-02-14T00:16:44.617721+00:00,2026-02-14T00:16:44.618654+00:00,,,,180.0,[Errno 111] Connection refused
16,large,500,error,connection_error,1.048,1771028204.781253,1771028204.782301,2026-02-14T00:16:44.781253+00:00,2026-02-14T00:16:44.782301+00:00,,,,180.0,[Errno 111] Connection refused
17,large,500,error,connection_error,1.048,1771028205.022064,1771028205.023113,2026-02-14T00:16:45.022064+00:00,2026-02-14T00:16:45.023113+00:00,,,,180.0,[Errno 111] Connection refused
18,large,500,error,connection_error,1.127,1771028205.054577,1771028205.055704,2026-02-14T00:16:45.054577+00:00,2026-02-14T00:16:45.055704+00:00,,,,180.0,[Errno 111] Connection refused
19,large,500,error,connection_error,1.172,1771028205.900009,1771028205.901182,2026-02-14T00:16:45.900009+00:00,2026-02-14T00:16:45.901182+00:00,,,,180.0,[Errno 111] Connection refused
20,large,500,error,connection_error,1.002,1771028206.166949,1771028206.167951,2026-02-14T00:16:46.166949+00:00,2026-02-14T00:16:46.167951+00:00,,,,180.0,[Errno 111] Connection refused
21,large,500,error,connection_error,1.055,1771028206.794089,1771028206.795145,2026-02-14T00:16:46.794089+00:00,2026-02-14T00:16:46.795145+00:00,,,,180.0,[Errno 111] Connection refused
22,large,500,error,connection_error,1.004,1771028207.331214,1771028207.332219,2026-02-14T00:16:47.331214+00:00,2026-02-14T00:16:47.332219+00:00,,,,180.0,[Errno 111] Connection refused
23,large,500,error,connection_error,1.009,1771028208.219651,1771028208.22066,2026-02-14T00:16:48.219651+00:00,2026-02-14T00:16:48.220660+00:00,,,,180.0,[Errno 111] Connection refused
24,large,500,error,connection_error,0.978,1771028208.751702,1771028208.752681,2026-02-14T00:16:48.751702+00:00,2026-02-14T00:16:48.752681+00:00,,,,180.0,[Errno 111] Connection refused
25,large,500,error,connection_error,1.001,1771028209.580078,1771028209.581079,2026-02-14T00:16:49.580078+00:00,2026-02-14T00:16:49.581079+00:00,,,,180.0,[Errno 111] Connection refused
26,large,500,error,connection_error,0.896,1771028209.634595,1771028209.635492,2026-02-14T00:16:49.634595+00:00,2026-02-14T00:16:49.635492+00:00,,,,180.0,[Errno 111] Connection refused
27,large,500,error,connection_error,0.989,1771028209.748067,1771028209.749057,2026-02-14T00:16:49.748067+00:00,2026-02-14T00:16:49.749057+00:00,,,,180.0,[Errno 111] Connection refused
28,large,500,error,connection_error,0.99,1771028210.236011,1771028210.237002,2026-02-14T00:16:50.236011+00:00,2026-02-14T00:16:50.237002+00:00,,,,180.0,[Errno 111] Connection refused
29,large,500,error,connection_error,1.052,1771028210.421711,1771028210.422764,2026-02-14T00:16:50.421711+00:00,2026-02-14T00:16:50.422764+00:00,,,,180.0,[Errno 111] Connection refused
30,large,500,error,connection_error,1.944,1771028210.680532,1771028210.682477,2026-02-14T00:16:50.680532+00:00,2026-02-14T00:16:50.682477+00:00,,,,180.0,[Errno 111] Connection refused
31,large,500,error,connection_error,1.031,1771028211.073366,1771028211.074398,2026-02-14T00:16:51.073366+00:00,2026-02-14T00:16:51.074398+00:00,,,,180.0,[Errno 111] Connection refused
32,large,500,error,connection_error,0.99,1771028211.220063,1771028211.221054,2026-02-14T00:16:51.220063+00:00,2026-02-14T00:16:51.221054+00:00,,,,180.0,[Errno 111] Connection refused
33,large,500,error,connection_error,0.816,1771028211.227435,1771028211.228251,2026-02-14T00:16:51.227435+00:00,2026-02-14T00:16:51.228251+00:00,,,,180.0,[Errno 111] Connection refused
34,large,500,error,connection_error,0.917,1771028211.266646,1771028211.267564,2026-02-14T00:16:51.266646+00:00,2026-02-14T00:16:51.267564+00:00,,,,180.0,[Errno 111] Connection refused
35,large,500,error,connection_error,0.979,1771028211.596388,1771028211.597368,2026-02-14T00:16:51.596388+00:00,2026-02-14T00:16:51.597368+00:00,,,,180.0,[Errno 111] Connection refused
36,large,500,error,connection_error,1.009,1771028212.038321,1771028212.03933,2026-02-14T00:16:52.038321+00:00,2026-02-14T00:16:52.039330+00:00,,,,180.0,[Errno 111] Connection refused
37,large,500,error,connection_error,1.026,1771028212.047741,1771028212.048767,2026-02-14T00:16:52.047741+00:00,2026-02-14T00:16:52.048767+00:00,,,,180.0,[Errno 111] Connection refused
38,large,500,error,connection_error,0.964,1771028212.124293,1771028212.125258,2026-02-14T00:16:52.124293+00:00,2026-02-14T00:16:52.125258+00:00,,,,180.0,[Errno 111] Connection refused
39,large,500,error,connection_error,0.992,1771028212.477134,1771028212.478126,2026-02-14T00:16:52.477134+00:00,2026-02-14T00:16:52.478126+00:00,,,,180.0,[Errno 111] Connection refused
40,large,500,error,connection_error,0.968,1771028212.56169,1771028212.562659,2026-02-14T00:16:52.561690+00:00,2026-02-14T00:16:52.562659+00:00,,,,180.0,[Errno 111] Connection refused
41,large,500,error,connection_error,1.004,1771028212.727291,1771028212.728296,2026-02-14T00:16:52.727291+00:00,2026-02-14T00:16:52.728296+00:00,,,,180.0,[Errno 111] Connection refused
42,large,500,error,connection_error,1.232,1771028212.97207,1771028212.973303,2026-02-14T00:16:52.972070+00:00,2026-02-14T00:16:52.973303+00:00,,,,180.0,[Errno 111] Connection refused
43,large,500,error,connection_error,1.029,1771028213.264137,1771028213.265167,2026-02-14T00:16:53.264137+00:00,2026-02-14T00:16:53.265167+00:00,,,,180.0,[Errno 111] Connection refused
44,large,500,error,connection_error,0.922,1771028213.315666,1771028213.316589,2026-02-14T00:16:53.315666+00:00,2026-02-14T00:16:53.316589+00:00,,,,180.0,[Errno 111] Connection refused
45,large,500,error,connection_error,1.014,1771028213.632347,1771028213.633362,2026-02-14T00:16:53.632347+00:00,2026-02-14T00:16:53.633362+00:00,,,,180.0,[Errno 111] Connection refused
46,large,500,error,connection_error,1.023,1771028213.735962,1771028213.736986,2026-02-14T00:16:53.735962+00:00,2026-02-14T00:16:53.736986+00:00,,,,180.0,[Errno 111] Connection refused
47,large,500,error,connection_error,0.996,1771028214.232957,1771028214.233954,2026-02-14T00:16:54.232957+00:00,2026-02-14T00:16:54.233954+00:00,,,,180.0,[Errno 111] Connection refused
48,large,500,error,connection_error,1.01,1771028214.364585,1771028214.365596,2026-02-14T00:16:54.364585+00:00,2026-02-14T00:16:54.365596+00:00,,,,180.0,[Errno 111] Connection refused
49,large,500,error,connection_error,0.816,1771028214.375993,1771028214.376809,2026-02-14T00:16:54.375993+00:00,2026-02-14T00:16:54.376809+00:00,,,,180.0,[Errno 111] Connection refused
50,large,500,error,connection_error,1.023,1771028214.754625,1771028214.755648,2026-02-14T00:16:54.754625+00:00,2026-02-14T00:16:54.755648+00:00,,,,180.0,[Errno 111] Connection refused
51,large,500,error,connection_error,0.988,1771028214.980377,1771028214.981366,2026-02-14T00:16:54.980377+00:00,2026-02-14T00:16:54.981366+00:00,,,,180.0,[Errno 111] Connection refused
52,large,500,error,connection_error,0.983,1771028215.367258,1771028215.368242,2026-02-14T00:16:55.367258+00:00,2026-02-14T00:16:55.368242+00:00,,,,180.0,[Errno 111] Connection refused
53,large,500,error,connection_error,0.805,1771028215.37062,1771028215.371425,2026-02-14T00:16:55.370620+00:00,2026-02-14T00:16:55.371425+00:00,,,,180.0,[Errno 111] Connection refused
54,large,500,error,connection_error,1.204,1771028215.697133,1771028215.698338,2026-02-14T00:16:55.697133+00:00,2026-02-14T00:16:55.698338+00:00,,,,180.0,[Errno 111] Connection refused
55,large,500,error,connection_error,0.881,1771028215.728783,1771028215.729664,2026-02-14T00:16:55.728783+00:00,2026-02-14T00:16:55.729664+00:00,,,,180.0,[Errno 111] Connection refused
56,large,500,error,connection_error,0.972,1771028216.044469,1771028216.045442,2026-02-14T00:16:56.044469+00:00,2026-02-14T00:16:56.045442+00:00,,,,180.0,[Errno 111] Connection refused
57,large,500,error,connection_error,0.976,1771028216.427314,1771028216.428291,2026-02-14T00:16:56.427314+00:00,2026-02-14T00:16:56.428291+00:00,,,,180.0,[Errno 111] Connection refused
58,large,500,error,connection_error,1.028,1771028216.746132,1771028216.747161,2026-02-14T00:16:56.746132+00:00,2026-02-14T00:16:56.747161+00:00,,,,180.0,[Errno 111] Connection refused
