request_id,scenario,expected_item_count,status,error_reason,latency_ms,started_at_unix,ended_at_unix,started_at_iso,ended_at_iso,http_status,response_item_count,response_label_count,timeout_s,error_excerpt
0,medium,30,ok,,121.618,1771061928.158777,1771061928.280396,2026-02-14T09:38:48.158777+00:00,2026-02-14T09:38:48.280396+00:00,200,30,2,180.0,
1,small,3,ok,,55.534,1771061929.685161,1771061929.740695,2026-02-14T09:38:49.685161+00:00,2026-02-14T09:38:49.740695+00:00,200,3,2,180.0,
2,large,500,ok,,1018.448,1771061930.249714,1771061931.268162,2026-02-14T09:38:50.249714+00:00,2026-02-14T09:38:51.268162+00:00,200,500,2,180.0,
3,large,500,ok,,25362.356,1771061931.268451,1771061956.630806,2026-02-14T09:38:51.268451+00:00,2026-02-14T09:39:16.630806+00:00,200,500,2,180.0,
4,small,3,ok,,54.865,1771061956.631124,1771061956.685989,2026-02-14T09:39:16.631124+00:00,2026-02-14T09:39:16.685989+00:00,200,3,2,180.0,
5,small,3,ok,,50.952,1771061956.68626,1771061956.737211,2026-02-14T09:39:16.686260+00:00,2026-02-14T09:39:16.737211+00:00,200,3,2,180.0,
6,medium,30,ok,,98.284,1771061956.737439,1771061956.835722,2026-02-14T09:39:16.737439+00:00,2026-02-14T09:39:16.835722+00:00,200,30,2,180.0,
7,medium,30,ok,,102.204,1771061956.83604,1771061956.938244,2026-02-14T09:39:16.836040+00:00,2026-02-14T09:39:16.938244+00:00,200,30,2,180.0,
8,small,3,ok,,54.04,1771061956.938534,1771061956.992573,2026-02-14T09:39:16.938534+00:00,2026-02-14T09:39:16.992573+00:00,200,3,2,180.0,
9,small,3,ok,,51.178,1771061956.992808,1771061957.043986,2026-02-14T09:39:16.992808+00:00,2026-02-14T09:39:17.043986+00:00,200,3,2,180.0,
10,medium,30,ok,,99.913,1771061957.044237,1771061957.144149,2026-02-14T09:39:17.044237+00:00,2026-02-14T09:39:17.144149+00:00,200,30,2,180.0,
11,small,3,ok,,54.642,1771061957.144449,1771061957.19909,2026-02-14T09:39:17.144449+00:00,2026-02-14T09:39:17.199090+00:00,200,3,2,180.0,
12,small,3,ok,,51.865,1771061957.199374,1771061957.251238,2026-02-14T09:39:17.199374+00:00,2026-02-14T09:39:17.251238+00:00,200,3,2,180.0,
