request_id,scenario,expected_item_count,status,error_reason,latency_ms,started_at_unix,ended_at_unix,started_at_iso,ended_at_iso,http_status,response_item_count,response_label_count,timeout_s,error_excerpt
0,large,500,error,connection_error,19.435,1771025945.783667,1771025945.803103,2026-02-13T23:39:05.783667+00:00,2026-02-13T23:39:05.803103+00:00,,,,180.0,[Errno 111] Connection refused
1,large,500,error,connection_error,0.987,1771025945.803453,1771025945.804441,2026-02-13T23:39:05.803453+00:00,2026-02-13T23:39:05.804441+00:00,,,,180.0,[Errno 111] Connection refused
2,large,500,error,connection_error,0.854,1771025945.804664,1771025945.805518,2026-02-13T23:39:05.804664+00:00,2026-02-13T23:39:05.805518+00:00,,,,180.0,[Errno 111] Connection refused
3,large,500,error,connection_error,0.821,1771025945.806796,1771025945.807616,2026-02-13T23:39:05.806796+00:00,2026-02-13T23:39:05.807616+00:00,,,,180.0,[Errno 111] Connection refused
4,large,500,error,connection_error,0.849,1771025945.808881,1771025945.809731,2026-02-13T23:39:05.808881+00:00,2026-02-13T23:39:05.809731+00:00,,,,180.0,[Errno 111] Connection refused
5,large,500,error,connection_error,0.846,1771025945.809949,1771025945.810796,2026-02-13T23:39:05.809949+00:00,2026-02-13T23:39:05.810796+00:00,,,,180.0,[Errno 111] Connection refused
6,large,500,error,connection_error,0.862,1771025945.813061,1771025945.813923,2026-02-13T23:39:05.813061+00:00,2026-02-13T23:39:05.813923+00:00,,,,180.0,[Errno 111] Connection refused
7,large,500,error,connection_error,1.124,1771025945.821244,1771025945.822368,2026-02-13T23:39:05.821244+00:00,2026-02-13T23:39:05.822368+00:00,,,,180.0,[Errno 111] Connection refused
8,large,500,error,connection_error,0.848,1771025945.822559,1771025945.823407,2026-02-13T23:39:05.822559+00:00,2026-02-13T23:39:05.823407+00:00,,,,180.0,[Errno 111] Connection refused
9,large,500,error,connection_error,0.84,1771025945.835777,1771025945.836617,2026-02-13T23:39:05.835777+00:00,2026-02-13T23:39:05.836617+00:00,,,,180.0,[Errno 111] Connection refused
