request_id,scenario,expected_item_count,status,error_reason,latency_ms,started_at_unix,ended_at_unix,started_at_iso,ended_at_iso,http_status,response_item_count,response_label_count,timeout_s,error_excerpt
0,large,500,error,connection_error,19.877,1771025945.63419,1771025945.654068,2026-02-13T23:39:05.634190+00:00,2026-02-13T23:39:05.654068+00:00,,,,180.0,[Errno 111] Connection refused
1,large,500,error,connection_error,1.01,1771025945.654428,1771025945.655438,2026-02-13T23:39:05.654428+00:00,2026-02-13T23:39:05.655438+00:00,,,,180.0,[Errno 111] Connection refused
2,large,500,error,connection_error,0.87,1771025945.655659,1771025945.656529,2026-02-13T23:39:05.655659+00:00,2026-02-13T23:39:05.656529+00:00,,,,180.0,[Errno 111] Connection refused
3,large,500,error,connection_error,0.873,1771025945.657803,1771025945.658676,2026-02-13T23:39:05.657803+00:00,2026-02-13T23:39:05.658676+00:00,,,,180.0,[Errno 111] Connection refused
4,large,500,error,connection_error,0.846,1771025945.659973,1771025945.660819,2026-02-13T23:39:05.659973+00:00,2026-02-13T23:39:05.660819+00:00,,,,180.0,[Errno 111] Connection refused
5,large,500,error,connection_error,0.853,1771025945.661018,1771025945.661872,2026-02-13T23:39:05.661018+00:00,2026-02-13T23:39:05.661872+00:00,,,,180.0,[Errno 111] Connection refused
6,large,500,error,connection_error,0.873,1771025945.664308,1771025945.665181,2026-02-13T23:39:05.664308+00:00,2026-02-13T23:39:05.665181+00:00,,,,180.0,[Errno 111] Connection refused
7,large,500,error,connection_error,1.111,1771025945.671577,1771025945.672688,2026-02-13T23:39:05.671577+00:00,2026-02-13T23:39:05.672688+00:00,,,,180.0,[Errno 111] Connection refused
8,large,500,error,connection_error,0.84,1771025945.672916,1771025945.673757,2026-02-13T23:39:05.672916+00:00,2026-02-13T23:39:05.673757+00:00,,,,180.0,[Errno 111] Connection refused
9,large,500,error,connection_error,0.858,1771025945.686088,1771025945.686946,2026-02-13T23:39:05.686088+00:00,2026-02-13T23:39:05.686946+00:00,,,,180.0,[Errno 111] Connection refused
