request_id,scenario,expected_item_count,status,error_reason,latency_ms,started_at_unix,ended_at_unix,started_at_iso,ended_at_iso,http_status,response_item_count,response_label_count,timeout_s,error_excerpt
0,large,500,ok,,9608.77,1771026762.32012,1771026771.92889,2026-02-13T23:52:42.320120+00:00,2026-02-13T23:52:51.928890+00:00,200,500,2,180.0,
1,large,500,ok,,9590.44,1771026771.929417,1771026781.519857,2026-02-13T23:52:51.929417+00:00,2026-02-13T23:53:01.519857+00:00,200,500,2,180.0,
2,large,500,ok,,9591.29,1771026781.520324,1771026791.111614,2026-02-13T23:53:01.520324+00:00,2026-02-13T23:53:11.111614+00:00,200,500,2,180.0,
3,large,500,ok,,9591.291,1771026791.112045,1771026800.703336,2026-02-13T23:53:11.112045+00:00,2026-02-13T23:53:20.703336+00:00,200,500,2,180.0,
4,large,500,ok,,9591.569,1771026800.703734,1771026810.295303,2026-02-13T23:53:20.703734+00:00,2026-02-13T23:53:30.295303+00:00,200,500,2,180.0,
5,large,500,ok,,9590.729,1771026810.295718,1771026819.886446,2026-02-13T23:53:30.295718+00:00,2026-02-13T23:53:39.886446+00:00,200,500,2,180.0,
6,large,500,ok,,9592.867,1771026819.886867,1771026829.479734,2026-02-13T23:53:39.886867+00:00,2026-02-13T23:53:49.479734+00:00,200,500,2,180.0,
7,large,500,ok,,9591.089,1771026829.480153,1771026839.071241,2026-02-13T23:53:49.480153+00:00,2026-02-13T23:53:59.071241+00:00,200,500,2,180.0,
8,large,500,ok,,9595.204,1771026839.071649,1771026848.666852,2026-02-13T23:53:59.071649+00:00,2026-02-13T23:54:08.666852+00:00,200,500,2,180.0,
9,large,500,ok,,9590.811,1771026848.667258,1771026858.258069,2026-02-13T23:54:08.667258+00:00,2026-02-13T23:54:18.258069+00:00,200,500,2,180.0,
