request_id,scenario,expected_item_count,status,error_reason,latency_ms,started_at_unix,ended_at_unix,started_at_iso,ended_at_iso,http_status,response_item_count,response_label_count,timeout_s,error_excerpt
0,small,3,ok,,28202.549,1771084295.560298,1771084323.762847,2026-02-14T15:51:35.560298+00:00,2026-02-14T15:52:03.762847+00:00,200,3,2,180.0,
1,small,3,ok,,24210.017,1771084323.763258,1771084347.973275,2026-02-14T15:52:03.763258+00:00,2026-02-14T15:52:27.973275+00:00,200,3,2,180.0,
2,small,3,ok,,24687.102,1771084347.973592,1771084372.660693,2026-02-14T15:52:27.973592+00:00,2026-02-14T15:52:52.660693+00:00,200,3,2,180.0,
3,small,3,ok,,56.08,1771084372.661009,1771084372.717088,2026-02-14T15:52:52.661009+00:00,2026-02-14T15:52:52.717088+00:00,200,3,2,180.0,
4,small,3,ok,,52.739,1771084372.717354,1771084372.770092,2026-02-14T15:52:52.717354+00:00,2026-02-14T15:52:52.770092+00:00,200,3,2,180.0,
5,small,3,ok,,53.214,1771084372.770332,1771084372.823546,2026-02-14T15:52:52.770332+00:00,2026-02-14T15:52:52.823546+00:00,200,3,2,180.0,
6,small,3,ok,,52.452,1771084372.823776,1771084372.876228,2026-02-14T15:52:52.823776+00:00,2026-02-14T15:52:52.876228+00:00,200,3,2,180.0,
7,small,3,ok,,52.164,1771084372.876455,1771084372.928619,2026-02-14T15:52:52.876455+00:00,2026-02-14T15:52:52.928619+00:00,200,3,2,180.0,
8,small,3,ok,,52.354,1771084372.928853,1771084372.981207,2026-02-14T15:52:52.928853+00:00,2026-02-14T15:52:52.981207+00:00,200,3,2,180.0,
9,small,3,ok,,52.096,1771084372.981462,1771084373.033558,2026-02-14T15:52:52.981462+00:00,2026-02-14T15:52:53.033558+00:00,200,3,2,180.0,
