request_id,scenario,expected_item_count,status,error_reason,latency_ms,started_at_unix,ended_at_unix,started_at_iso,ended_at_iso,http_status,response_item_count,response_label_count,timeout_s,error_excerpt
0,small,3,error,connection_error,18.7,1771084151.919388,1771084151.938088,2026-02-14T15:49:11.919388+00:00,2026-02-14T15:49:11.938088+00:00,,,,180.0,[Errno 111] Connection refused
1,small,3,error,connection_error,0.508,1771084153.446208,1771084153.446718,2026-02-14T15:49:13.446208+00:00,2026-02-14T15:49:13.446718+00:00,,,,180.0,[Errno 111] Connection refused
2,small,3,error,connection_error,0.447,1771084154.010821,1771084154.011268,2026-02-14T15:49:14.010821+00:00,2026-02-14T15:49:14.011268+00:00,,,,180.0,[Errno 111] Connection refused
3,small,3,error,connection_error,0.393,1771084154.304076,1771084154.30447,2026-02-14T15:49:14.304076+00:00,2026-02-14T15:49:14.304470+00:00,,,,180.0,[Errno 111] Connection refused
4,small,3,error,connection_error,0.593,1771084154.485119,1771084154.485713,2026-02-14T15:49:14.485119+00:00,2026-02-14T15:49:14.485713+00:00,,,,180.0,[Errno 111] Connection refused
5,small,3,error,connection_error,0.441,1771084154.577314,1771084154.577755,2026-02-14T15:49:14.577314+00:00,2026-02-14T15:49:14.577755+00:00,,,,180.0,[Errno 111] Connection refused
6,small,3,error,connection_error,0.471,1771084154.889653,1771084154.890124,2026-02-14T15:49:14.889653+00:00,2026-02-14T15:49:14.890124+00:00,,,,180.0,[Errno 111] Connection refused
7,small,3,error,connection_error,0.404,1771084155.67638,1771084155.676785,2026-02-14T15:49:15.676380+00:00,2026-02-14T15:49:15.676785+00:00,,,,180.0,[Errno 111] Connection refused
8,small,3,error,connection_error,0.412,1771084155.761372,1771084155.761785,2026-02-14T15:49:15.761372+00:00,2026-02-14T15:49:15.761785+00:00,,,,180.0,[Errno 111] Connection refused
9,small,3,error,connection_error,0.451,1771084157.162738,1771084157.163189,2026-02-14T15:49:17.162738+00:00,2026-02-14T15:49:17.163189+00:00,,,,180.0,[Errno 111] Connection refused
